rank,run,checkpoint,step,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_quality,forget_truth_ratio,model_utility,privleak,checkpoint_path,summary_path,composite_score
225,lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-26,26,0.7174112339317799,0.1054847936670721,0.1819476376024249,0.3380150199574284,0.0162584592767595,0.6251237044904755,0.5837067176132348,-8.497764758979855,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-26/evals/TOFU_SUMMARY.json,0.43831786622700547
226,lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-52,52,0.903057163655758,0.286631028399604,0.4640428571775555,0.5394786102821613,1.2940880677508261e-08,0.5502155951683004,0.6174549246946895,-88.253429923192,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json,0.4377762552666421
227,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-56,56,0.7585067471861839,0.0995249672444551,0.2405358146317303,0.3487537303608273,0.0020827633834865,0.6453740324537637,0.5889509293802166,-44.13827654630212,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.43738466077552207
228,lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-65,65,0.8087896683812141,0.1271450826007712,0.325401377491653,0.3910780069067476,2.612740390966732e-07,0.6051301130129599,0.59689657210581,-67.73547093144204,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json,0.4368392493459585
229,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-120,120,0.8954633519053459,0.2540630104691715,0.3882110936939716,0.5306988067889014,4.4486735702923544e-08,0.554497435862646,0.6131471905339668,-86.39586864707942,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json,0.4363960758978914
230,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-14,14,0.8053375354409218,0.1660569261207421,0.3307329766452312,0.4009782152444489,6.734842895808746e-06,0.6103851963107997,0.5982376917242,-46.87451826007793,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json,0.4360504320510609
231,lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-42,42,0.8438374546170234,0.1788624517527643,0.4238886204361916,0.4371884471093868,8.114129962716336e-08,0.5815534613245575,0.6048065123422118,-85.08555571372196,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.43541742084599633
232,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-60,60,0.7591675326228142,0.1010446255310379,0.2403588441386819,0.3479004570691563,0.0020827633834865,0.6452611952663873,0.588336691930881,-44.15369199257691,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.43483035890426947
233,lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-39,39,0.8900429046154023,0.2900421886841207,0.4199922221153974,0.5027086037124097,1.4639479233432268e-07,0.5410197259992809,0.6133015451480435,-79.30861722224316,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json,0.43454390310444646
234,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-104,104,0.8951972678303719,0.2518481425483873,0.3902241118252277,0.532617366941679,4.4486735702923544e-08,0.5542348884947615,0.6125991811466642,-86.52304607884645,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json,0.4341297977695822
235,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-42,42,0.8194244602322578,0.1490577601840421,0.3387036931701004,0.414248319620689,4.6128382074998843e-07,0.6091359066213959,0.5987177073310093,-74.51826729235113,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.4338716589914348
236,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-49,49,0.7594470837712288,0.1010655289334083,0.2428634742461144,0.3572565685385583,0.0014264303851701,0.6455015421372042,0.5883191957518026,-44.70864805846948,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json,0.43286630624095573
237,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-117,117,0.8948716405034065,0.251577872278117,0.3884103450924158,0.5318552455783939,4.4486735702923544e-08,0.5545771193708974,0.6121594032751608,-86.51148449414036,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json,0.4328564952144025
238,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-35,35,0.8213113820552826,0.151241680587038,0.3554578884691,0.4076891805426399,4.024806511439489e-06,0.6096611976062094,0.5982297947554898,-76.02127330414348,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json,0.4304492599102554
239,lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-52,52,0.8396651324629784,0.1603087856785332,0.4671698662638664,0.4166378434798875,4.6128382074998843e-07,0.5921270226885987,0.6028853457548954,-86.78896252708661,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json,0.4296283063619567
240,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-28,28,0.8999347567558289,0.3071101738192424,0.4456211145594716,0.5398964406102269,3.602472544567432e-09,0.5369178064150527,0.6150955971900995,-83.80221981134542,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json,0.42887534917667164
241,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-28,28,0.902278788089752,0.321036604553298,0.4580136032588779,0.5426657153545641,6.8655817334872084e-09,0.5354635602999342,0.6160926943136198,-84.27239092272661,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json,0.42872600223445934
242,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-65,65,0.9028467842936516,0.2850669671316339,0.4475288757681847,0.5447237050965148,2.412549897735469e-08,0.5514501615766914,0.6147261512672775,-89.2284569000727,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json,0.42855063839898494
243,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-91,91,0.8956849083304406,0.2613463272832741,0.3968044435977936,0.5364053202068612,8.114129962716336e-08,0.5540813232182756,0.6116909412861494,-86.92770154355976,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,0.4281169565216323
244,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-60,60,0.8571482583880424,0.1949012473536358,0.4795553785562515,0.4414638932990326,2.412549897735469e-08,0.5760400320807515,0.6052845675138234,-91.38661937854374,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.42558769752052666
245,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-56,56,0.8573481461405754,0.1990483007903952,0.4800799208506942,0.4459854379051884,2.412549897735469e-08,0.5757682334151281,0.6054219923012766,-91.48296591776122,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.42484962291764927
246,lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-49,49,0.8585722908377648,0.2000552452348396,0.4851227658987045,0.4444011394049151,2.412549897735469e-08,0.5751208449821137,0.6055876107165503,-92.0340681220851,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-49/evals/TOFU_SUMMARY.json,0.4247653584044341
247,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-117,117,0.7413750727474689,0.0972820321234955,0.2070868156198412,0.33815263461364,0.0043049933800331,0.6395767185800623,0.5828840039443869,-26.83058424127785,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json,0.4241931928842355
248,lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-14,14,0.8060724200308322,0.1754028946853186,0.3446287169773132,0.3940853139937054,1.115040214537872e-05,0.604143154562714,0.595550929034672,-51.040542615840856,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json,0.42394246278029124
249,lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-39,39,0.8531516033411026,0.1852725687616004,0.5255567527934909,0.4267490436718101,6.8655817334872084e-09,0.5843547847164665,0.6050207705838968,-91.92615999816152,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json,0.4238916357898667
250,lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-42,42,0.7602029079198838,0.103154241093247,0.2551572103239596,0.3543480933444136,0.000648608042418,0.6435505976292824,0.5863629865750131,-48.32742407147721,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.42379527374193837
251,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-78,78,0.8994148945808411,0.2693784745125458,0.4102360981330275,0.5443924373692497,2.412549897735469e-08,0.5529203540658088,0.6113410939238986,-87.62525048749417,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json,0.42231989841687567
252,lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-26,26,0.6977792749553919,0.098201492122971,0.1748472755157854,0.3271730312476188,0.039562025848995,0.6454825836678681,0.5751466329598038,-7.580545705629631,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-26/evals/TOFU_SUMMARY.json,0.420369295409809
253,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-120,120,0.7429223515093326,0.0969116617531252,0.2074300696607679,0.342112060601222,0.0030098470801667,0.6384965883419739,0.5822179797724041,-26.915369195789225,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json,0.4203131263105444
254,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-91,91,0.7436577798426152,0.0986776939235691,0.2153612079005688,0.3396625520398287,0.0030098470801667,0.6385044687294588,0.5824079815198503,-28.42993679228767,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,0.42016078089908154
255,lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-104,104,0.742591485530138,0.0973544958916115,0.2081629170384258,0.3322185245542274,0.0030098470801667,0.6385953094576334,0.5816412903042759,-27.25450901383468,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json,0.41948390378277717
256,lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-52,52,0.7745692789554596,0.1182072853366452,0.2576942758914083,0.3741635636352166,0.000282922200874,0.6314544170933556,0.5873406781810129,-44.56605518042763,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json,0.4190816015948642
257,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-56,56,0.7965749382972718,0.1113048817157897,0.3372929694503546,0.3788076172256325,1.8266119303942767e-05,0.6166038429742464,0.5908453152794941,-72.10189608877728,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.4189211115971177
258,lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-52,52,0.9106939515471458,0.3139837634324056,0.5107454403489828,0.5612618233521409,1.8694649189611293e-09,0.5489873187405344,0.6159282159798196,-91.93772158286764,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json,0.4186202789666051
259,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-60,60,0.9066372174024582,0.3011978437679508,0.443374398946762,0.5554044521703165,1.2940880677508261e-08,0.5382135390552163,0.6131638767959098,-90.01849852165581,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.41859440241074974
260,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-49,49,0.7955826824903488,0.1118846162218853,0.3388470520451665,0.3795580931392996,1.115040214537872e-05,0.6168594386107863,0.5907811238560113,-72.5104054150593,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json,0.41855887870324876
261,lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-52,52,0.8246873366832733,0.143970079240597,0.4143836984969675,0.4127043158344349,1.3921047931216453e-06,0.6080494955966372,0.596815291425209,-80.37228301520392,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr5e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json,0.41806448796713547
262,lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-60,60,0.7957315382361412,0.1120191674300754,0.3370236939564347,0.3807671966477133,1.115040214537872e-05,0.617098250242813,0.5905941378669098,-72.10574995034598,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json,0.41780958868208784
263,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-42,42,0.9098696365952492,0.3071676181174867,0.4688521394878626,0.5550296732150024,3.602472544567432e-09,0.5376800272571483,0.6139681770737159,-90.97811005226175,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json,0.41751926468236766
264,lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-39,39,0.9184374299645424,0.3523129089279361,0.5651711858436466,0.5679920730097234,6.8655817334872084e-09,0.5396737301343216,0.6188683261060778,-92.98211806798489,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-39/evals/TOFU_SUMMARY.json,0.4166087420641663
265,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-56,56,0.9068362912535668,0.3015204244131121,0.4438378093391656,0.5561475794376035,1.2940880677508261e-08,0.5374144174888797,0.6126045699354739,-89.99922921381234,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json,0.41620401080611136
266,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-91,91,0.7823779711127281,0.10631093150693,0.3078285427205264,0.385999089770064,1.8266119303942767e-05,0.6200358588947734,0.5885171161621202,-60.44011098189609,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json,0.41603565359569217
