run,checkpoint,step,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_quality,forget_truth_ratio,model_utility,privleak,checkpoint_path,summary_path
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-52,52,0.9515571066737175,0.5202912309989888,0.7347496766597033,0.6868810017833773,1.4275699621532978e-12,0.5266409360188564,0.6139004585632118,-98.39293971043735,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-65,65,0.9454684227705001,0.46306681814638145,0.6924923466891051,0.6563796418205715,1.3850840057169374e-11,0.526859021797297,0.6128910927638308,-97.95359949160573,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-78,78,0.9398135671019554,0.41545258770952537,0.639867455586791,0.6399134214855566,1.2127544312107394e-10,0.5283226677567133,0.6099071893453653,-97.31771233277048,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-78/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-91,91,0.9354451417922973,0.3901072505844423,0.6122649163007736,0.6324421049144532,1.2127544312107394e-10,0.5292398441970417,0.6092616019399696,-96.89378756021368,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-91/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-104,104,0.9341450411081315,0.3876207886216083,0.5981313990801573,0.6271732891048638,1.2127544312107394e-10,0.5293404857056933,0.6092643894211514,-96.70494834334747,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-104/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-117,117,0.933564418554306,0.38808953862160833,0.5953131128847599,0.6299565421706029,1.2127544312107394e-10,0.5293560634200568,0.6090042207545914,-96.72036378962225,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-120,120,0.9329384675621987,0.38406754788086755,0.5953764913976193,0.6280644453978002,2.44374577116149e-10,0.5291532391509043,0.6089785360400732,-96.647140419817,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-13,13,0.9843781688809394,0.8201683182955207,0.9288463206589221,0.8394894979462222,2.5656301025789152e-14,0.5047300717278808,0.6252449465494413,-99.8651148296801,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-13,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-13/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-26,26,0.9558645695447922,0.5630983334298313,0.7835061247646808,0.6927644830899411,6.540866008411473e-13,0.5181319239163023,0.6157107914924386,-98.67812546652102,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-26/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-39,39,0.9251600652933121,0.37574817151426915,0.6027747977524995,0.5813238338564692,1.8694649189611297e-09,0.5393320649142229,0.6188440845849189,-95.17496530057423,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-39/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-52,52,0.9106939515471458,0.3139837634324056,0.5107454403489828,0.5612618233521409,1.8694649189611297e-09,0.5489873187405344,0.6159282159798196,-91.93772158286764,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-65,65,0.9028467842936516,0.2850669671316339,0.4475288757681847,0.5447237050965148,2.4125498977354686e-08,0.5514501615766914,0.6147261512672775,-89.2284569000727,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-78,78,0.8994148945808411,0.2693784745125458,0.4102360981330275,0.5443924373692497,2.4125498977354686e-08,0.5529203540658088,0.6113410939238986,-87.62525048749417,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-91,91,0.8956849083304406,0.2613463272832741,0.3968044435977936,0.5364053202068612,8.114129962716335e-08,0.5540813232182756,0.6116909412861494,-86.92770154355976,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-104,104,0.8951972678303719,0.2518481425483873,0.39022411182522776,0.532617366941679,4.448673570292354e-08,0.5542348884947615,0.6125991811466642,-86.52304607884645,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-117,117,0.8948716405034065,0.251577872278117,0.3884103450924158,0.5318552455783939,4.448673570292354e-08,0.5545771193708974,0.6121594032751608,-86.51148449414036,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,checkpoint-120,120,0.8954633519053459,0.2540630104691715,0.3882110936939716,0.5306988067889014,4.448673570292354e-08,0.554497435862646,0.6131471905339668,-86.39586864707942,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-13,13,0.9836591970920563,0.8143028667557101,0.9267505842447281,0.8430096265491058,2.5656301025789152e-14,0.5044826512804421,0.6255339659210217,-99.82657621399312,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-13,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-13/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-26,26,0.9417867708206177,0.4781418940461565,0.705699361525476,0.644632236930737,6.5689645859369454e-12,0.523265393401247,0.6124555337127848,-95.79543701313467,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-26/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-39,39,0.8868455219268799,0.28558433502267627,0.41684211358428,0.5039297229994639,1.4639479233432268e-07,0.5441913525681589,0.6139200079343405,-79.95221210421577,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-39/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-52,52,0.8720369535684586,0.22278302345384227,0.28969046416692434,0.5005440336279956,4.6128382074998843e-07,0.5575380423580178,0.6192423507662516,-63.33821488155723,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-65,65,0.8533535897731781,0.18514210827216943,0.20680303389206528,0.45549185922224855,4.024806511439489e-06,0.5608796779539296,0.6170135828090378,-46.4660089337959,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-65/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-78,78,0.84383052110672,0.1640994613402954,0.1643210593983531,0.4360345679008672,6.734842895808746e-06,0.5629635708249289,0.6156366906077861,-37.205179584213795,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-78/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-91,91,0.8437920302152634,0.1608642437899183,0.1493820292316377,0.4397161891564616,6.734842895808746e-06,0.5661464696045111,0.6169528442471891,-33.77138892650356,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-91/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-104,104,0.843191100358963,0.16340813874253535,0.1438249683845788,0.43021997944350326,1.1150402145378719e-05,0.5643568974493923,0.6179243887223471,-32.34546014608518,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-104/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-117,117,0.8429354819655418,0.16340813874253535,0.1425872691394761,0.43317024977913576,1.8266119303942767e-05,0.5658781425077362,0.6172398522950416,-31.96007398921534,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,checkpoint-120,120,0.8425668957829475,0.16340813874253535,0.14283817140385507,0.4332568957575001,1.8266119303942767e-05,0.5653327694779334,0.6181895329125032,-32.125790036669386,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-13,13,0.9780582848191262,0.7615715949527017,0.8992910715937614,0.7950823049903067,1.3261055712130201e-13,0.5098491523057409,0.6285509821197153,-99.70710650536347,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-13,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-13/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-26,26,0.8763493952155114,0.26819363259951295,0.42107171428389845,0.4556961400015689,1.2940880677508261e-08,0.5358023359868486,0.5968372599039496,-85.23971017646991,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-26,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-26/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-39,39,0.8459355953335762,0.19176192951339657,0.230831701438874,0.41944494775608354,2.6127403909667314e-07,0.5614750210587492,0.6185684528652138,-60.22814859561768,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-39,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-39/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-52,52,0.8240456509590149,0.15852530703543358,0.14237765790894627,0.3843711298088673,1.8266119303942767e-05,0.5794967157494582,0.6295870232520574,-31.60551872489509,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-52,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-52/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-65,65,0.8198420646786689,0.15043344053647306,0.11615755122620612,0.3825159208495624,4.7487878961137165e-05,0.582815734410073,0.6314475957667542,-14.964544471255662,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-65,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-65/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-78,78,0.8164308273792267,0.1443244001897278,0.1065756653668359,0.3916000297977936,1.1150402145378719e-05,0.5853482099591875,0.6314727939877445,-8.77524279192614,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-78,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-78/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-91,91,0.8157666429877282,0.14369148778563573,0.10448919903952629,0.3878154991227897,4.7487878961137165e-05,0.5875521927988536,0.6305172321464274,-7.118082317385848,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-91,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-91/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-104,104,0.8139118960499764,0.14337898778563574,0.10181636119261384,0.3899007528094035,7.536785951251345e-05,0.5853197588143674,0.6311116216981503,-5.522583627944739,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-104/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-117,117,0.814756726026535,0.14471254909683165,0.10127278711646795,0.3865520157847034,0.0001183661896190048,0.58527009217302,0.6310354308319767,-5.268228764410642,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-120,120,0.8142715644836426,0.14419511097404153,0.1012467272207141,0.3851347579966047,7.536785951251345e-05,0.5850688970071188,0.6317019919852596,-5.202713117742769,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-7,7,0.9898708599805832,0.8746865570571276,0.9592000120878219,0.8954461031566778,5.86730162802883e-14,0.5031035618126879,0.6226365239601017,-99.98073067674106,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-14,14,0.9765359193086625,0.7297764703914646,0.9059221312403679,0.8277201054250694,1.108718722900174e-14,0.5106142418395828,0.6199308199747413,-99.85740710654271,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-21,21,0.9707299971580505,0.6935298382356515,0.8537177388370037,0.7708174534271123,2.5656301025789152e-14,0.5167808410212335,0.6181726260676438,-99.52597501163467,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-28,28,0.9627451288700104,0.6096894398241757,0.7980967286229134,0.7399544815937062,1.3261055712130201e-13,0.5187616074053205,0.6144040122483808,-98.92862646848641,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-35,35,0.9571700000762939,0.544743369016902,0.7552522258460521,0.7250510366626436,6.540866008411473e-13,0.519129896766047,0.6125615117258291,-98.41220901828083,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-42,42,0.9528648760914803,0.5144975412477346,0.7231669509410859,0.7070309614524161,1.4275699621532978e-12,0.5190073050399004,0.6112160508116794,-98.0576537539606,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json
